ZIP_CODE,LATITUDE,LONGTITUDE,PONAME,COLOR
11740,37.5477202,127.1264241,___,3616F2
11470,37.5190189,126.873545,___,6323DB
11470,37.5218159,126.874273,___,6323DB
11560,37.4913275,126.8962055,____,1E6CD6
11530,37.4918873,126.8919514,___,16EDF2
11530,37.4987709,126.8866814,___,16EDF2
11530,37.5070348,126.8793606,___,16EDF2
11530,37.5088095,126.881065,___,16EDF2
11470,37.5214755,126.8579982,___,6323DB
11470,37.5174006,126.854367,___,6323DB
11500,37.5732722,126.8105343,___,A816F2
11740,37.5604019,127.1640486,___,3616F2
11710,37.5093228,127.1119574,___,DB3323
11215,37.5315916,127.0820292,___,F28116
11215,37.5316165,127.0856824,___,F28116
11500,37.5700663,126.8418526,___,A816F2
11560,37.5173171,126.8957178,____,1E6CD6
11650,37.4866628,126.9845499,___,16F22D
11530,37.5003437,126.8640783,___,16EDF2
11740,37.5407432,127.1414171,___,3616F2
11710,37.4894968,127.1279811,___,DB3323
11710,37.4948506,127.1413532,___,DB3323
11215,37.5538264,127.0773246,___,F28116
11215,37.5548712,127.0861218,___,F28116
11215,37.556086,127.0787674,___,F28116
11710,37.5054264,127.0775161,___,DB3323
11710,37.5116465,127.0786043,___,DB3323
11710,37.514193,127.1035061,___,DB3323
11470,37.5366237,126.8836285,___,6323DB
11530,37.5134756,126.8841794,___,16EDF2
11530,37.4856378,126.899934,___,16EDF2
11560,37.4858536,126.9009494,____,1E6CD6
11470,37.5234687,126.8754968,___,6323DB
11470,37.5232282,126.8713485,___,6323DB
11470,37.5495644,126.8672906,___,6323DB
11710,37.5165692,127.078255,___,DB3323
11260,37.5853319,127.0800959,___,16DEF2
11290,37.6198668,127.0533386,___,A66FCB
11305,37.6404988,127.0256524,___,F27616
11320,37.6501535,127.0351958,___,F2B416
11320,37.6623995,127.031926,___,F2B416
11350,37.6753254,127.055006,___,C5F216
11350,37.6707199,127.0558246,___,C5F216
11350,37.6749553,127.0555645,___,C5F216
11350,37.639332,127.0755232,___,C5F216
11740,37.5282712,127.1249109,___,3616F2
11740,37.5221722,127.1332433,___,3616F2
11740,37.5437645,127.1160027,___,3616F2
11740,37.5438866,127.1163169,___,3616F2
11440,37.5363605,126.9412861,___,FC00F0
11215,37.5439004,127.108901,___,F28116
11620,37.4844489,126.9035024,___,E616F2
11590,37.4915833,126.9178261,___,34EA0C
11740,37.560913,127.1604244,___,3616F2
11740,37.5524705,127.1563554,___,3616F2
11710,37.5125129,127.1051417,___,DB3323
11710,37.5079258,127.1158385,___,DB3323
11650,37.4957951,126.9888442,___,16F22D
11710,37.5054285,127.0893095,___,DB3323
11260,37.6157529,127.0759335,___,16DEF2
11260,37.604833,127.0736992,___,16DEF2
11470,37.5280181,126.8730032,___,6323DB
11650,37.5124332,127.0023374,___,16F22D
11650,37.5131551,127.0022219,___,16F22D
11710,37.5181006,127.0789755,___,DB3323
11110,37.5647006,127.0112479,___,A65AFF
11215,37.545379,127.0791783,___,F28116
11215,37.5643762,127.0868939,___,F28116
11215,37.5627619,127.086966,___,F28116
11410,37.5784826,126.9051497,____,194C67
11410,37.5846908,126.9116585,____,194C67
11380,37.5869458,126.9135219,___,16F277
11440,37.5397503,126.9465125,___,FC00F0
11440,37.5386964,126.9443035,___,FC00F0
11440,37.5453507,126.9117995,___,FC00F0
11710,37.524822,127.1122629,___,DB3323
11710,37.5304295,127.1203557,___,DB3323
11710,37.5322644,127.1209089,___,DB3323
11710,37.536954,127.1226444,___,DB3323
11710,37.5374352,127.1228093,___,DB3323
11740,37.5391208,127.1226483,___,3616F2
11740,37.5407866,127.1243404,___,3616F2
11740,37.5435582,127.1422974,___,3616F2
11740,37.5429815,127.1420755,___,3616F2
11215,37.5407998,127.0676776,___,F28116
11215,37.5569237,127.0795744,___,F28116
11560,37.5320141,126.8944353,____,1E6CD6
11500,37.5724583,126.8056154,___,A816F2
11470,37.5250706,126.8698399,___,6323DB
11560,37.5282214,126.924522,____,1E6CD6
11560,37.5249105,126.9191647,____,1E6CD6
11560,37.5242409,126.9209387,____,1E6CD6
11560,37.5277249,126.9263323,____,1E6CD6
11710,37.5172325,127.0905639,___,DB3323
11215,37.543155,127.1022741,___,F28116
11710,37.5313836,127.1206452,___,DB3323
11560,37.5243758,126.9343752,____,1E6CD6
11500,37.5707085,126.8492392,___,A816F2
11470,37.5187533,126.8537457,___,6323DB
11470,37.5227323,126.8496517,___,6323DB
11215,37.5406581,127.1027779,___,F28116
11710,37.5027148,127.0957104,___,DB3323
11350,37.6502674,127.0620346,___,C5F216
11710,37.4892903,127.1319816,___,DB3323
11500,37.5809371,126.8141673,___,A816F2
11680,37.5273928,127.0199762,___,F7071C
11740,37.544565,127.119698,___,3616F2
11410,37.5801291,126.936081,____,194C67
11545,37.4566058,126.8930937,___,EA2A0C
11650,37.5080743,126.992532,___,16F22D
11440,37.5650692,126.8792843,___,FC00F0
11440,37.5639762,126.8977786,___,FC00F0
11440,37.5566056,126.8942491,___,FC00F0
11650,37.5181093,127.0086893,___,16F22D
11680,37.5267478,127.0174015,___,F7071C
11650,37.5087471,126.9934008,___,16F22D
11440,37.55493,126.8962154,___,FC00F0
11500,37.5846641,126.8211206,___,A816F2
11710,37.5065339,127.0985303,___,DB3323
11710,37.4989554,127.0968119,___,DB3323
11530,37.5037107,126.8813939,___,16EDF2
11710,37.5060557,127.1309563,___,DB3323
11500,37.5513241,126.8710651,___,A816F2
11500,37.5473255,126.8770394,___,A816F2
11500,37.5562324,126.8371722,___,A816F2
11500,37.5545083,126.837137,___,A816F2
11710,37.5078685,127.0930454,___,DB3323
11710,37.504251,127.0875699,___,DB3323
11710,37.5315035,127.1108165,___,DB3323
11500,37.5483247,126.8463286,___,A816F2
11500,37.5522345,126.8707474,___,A816F2
11560,37.525724,126.8846075,____,1E6CD6
11710,37.5020886,127.1374708,___,DB3323
11710,37.5152667,127.1178152,___,DB3323
11710,37.5068671,127.0939113,___,DB3323
11710,37.5039644,127.0901576,___,DB3323
11710,37.5052094,127.10663,___,DB3323
11710,37.5046609,127.1074243,___,DB3323
11500,37.5662601,126.8409593,___,A816F2
11710,37.5051154,127.0844721,___,DB3323
11290,37.5904418,127.0043495,___,A66FCB
11260,37.5865539,127.0746402,___,16DEF2
11260,37.5871445,127.0742049,___,16DEF2
11260,37.6021228,127.0744912,___,16DEF2
11320,37.6768098,127.0488684,___,F2B416
11710,37.503254,127.0972574,___,DB3323
11350,37.6171435,127.0734105,___,C5F216
11440,37.5577252,126.8933246,___,FC00F0
11290,37.611698,127.0702662,___,A66FCB
11710,37.5127019,127.1138344,___,DB3323
11710,37.5111598,127.1013515,___,DB3323
11710,37.5084221,127.0873239,___,DB3323
11710,37.5059575,127.0828937,___,DB3323
11710,37.5063528,127.0810738,___,DB3323
11710,37.5114215,127.0854299,___,DB3323
11710,37.4958113,127.1224583,___,DB3323
11560,37.5283545,126.9248078,____,1E6CD6
11260,37.616997,127.0926189,___,16DEF2
11650,37.485032,126.9825717,___,16F22D
11470,37.5314551,126.8760111,___,6323DB
11350,37.6463845,127.056542,___,C5F216
11410,37.581998,126.908782,____,194C67
11500,37.5606946,126.8595765,___,A816F2
11530,37.4899395,126.8382834,___,16EDF2
11500,37.5553862,126.8683099,___,A816F2
11710,37.5006337,127.1371086,___,DB3323
11710,37.5030251,127.1095997,___,DB3323
11620,37.4778969,126.9524587,___,E616F2
11680,37.5280492,127.0205164,___,F7071C
11260,37.6171248,127.0912213,___,16DEF2
11350,37.6429279,127.0629358,___,C5F216
11350,37.6477946,127.0776129,___,C5F216
11740,37.5458511,127.1220566,___,3616F2
11215,37.5419983,127.0976602,___,F28116
11710,37.5179222,127.0822778,___,DB3323
11710,37.5415231,127.11585,___,DB3323
11740,37.5463842,127.1206267,___,3616F2
11215,37.531489,127.0632805,___,F28116
11215,37.5308175,127.0668168,___,F28116
11215,37.5290156,127.0718924,___,F28116
11260,37.6065324,127.0727739,___,16DEF2
11440,37.5604116,126.888389,___,FC00F0
11440,37.5650278,126.8790596,___,FC00F0
11560,37.5268938,126.9223596,____,1E6CD6
11215,37.5399242,127.0702433,___,F28116
11215,37.5396287,127.0709096,___,F28116
11215,37.5430187,127.0722966,___,F28116
11215,37.5459673,127.0736269,___,F28116
11215,37.5467926,127.075187,___,F28116
11215,37.5404758,127.1027545,___,F28116
11650,37.4826161,126.9970525,___,16F22D
11680,37.5255362,127.0286435,___,F7071C
11305,37.6458278,127.0242446,___,F27616
11740,37.5454354,127.1112669,___,3616F2
11350,37.6614741,127.0576037,___,C5F216
11290,37.5931951,127.0017967,___,A66FCB
11290,37.5822917,127.0211842,___,A66FCB
11290,37.5796936,127.0249964,___,A66FCB
11710,37.5175298,127.0820856,___,DB3323
11560,37.5276698,126.9261917,____,1E6CD6
11470,37.5187407,126.8537036,___,6323DB
11470,37.5205019,126.852913,___,6323DB
11470,37.5213297,126.8536401,___,6323DB
11470,37.5223212,126.8474269,___,6323DB
11470,37.5272205,126.8643488,___,6323DB
11470,37.5368148,126.8843174,___,6323DB
11530,37.503746,126.8811479,___,16EDF2
11530,37.4937174,126.8943443,___,16EDF2
11215,37.5307806,127.0750895,___,F28116
11650,37.4853259,126.9827783,___,16F22D
11710,37.5269179,127.1151019,___,DB3323
11215,37.5517823,127.0894904,___,F28116
11215,37.5522647,127.0898246,___,F28116
11710,37.5261973,127.1158033,___,DB3323
11740,37.544832,127.1254958,___,3616F2
11740,37.5497585,127.1275472,___,3616F2
11740,37.5510265,127.1277498,___,3616F2
11740,37.5299587,127.1373392,___,3616F2
11740,37.5277488,127.120358,___,3616F2
11110,37.5595921,127.0060249,___,A65AFF
11590,37.4947593,126.9182759,___,34EA0C
11740,37.5435713,127.1253189,___,3616F2
11740,37.5496513,127.1275008,___,3616F2
11740,37.5558414,127.153228,___,3616F2
11740,37.560661,127.1609097,___,3616F2
11350,37.6833618,127.0556093,___,C5F216
11350,37.652148,127.061333,___,C5F216
11350,37.6648101,127.0579305,___,C5F216
11350,37.6668696,127.0513817,___,C5F216
11350,37.6202646,127.0844682,___,C5F216
11710,37.515935,127.1162627,___,DB3323
11710,37.5110794,127.1125254,___,DB3323
11710,37.5115621,127.1077863,___,DB3323
11710,37.5048983,127.0856538,___,DB3323
11710,37.5041214,127.0882232,___,DB3323
11350,37.6241564,127.0683762,___,C5F216
11260,37.6049211,127.0730561,___,16DEF2
11710,37.5232835,127.1067525,___,DB3323
11710,37.5233104,127.1058481,___,DB3323
11290,37.5882645,127.006101,___,A66FCB
11710,37.5250359,127.1112684,___,DB3323
11260,37.6063212,127.095196,___,16DEF2
11710,37.5177779,127.0889507,___,DB3323
11680,37.527618,127.0201587,___,F7071C
11560,37.5186703,126.8791454,____,1E6CD6
11560,37.5193564,126.8790637,____,1E6CD6
11440,37.5648809,126.8932591,___,FC00F0
11710,37.5240776,127.1170649,___,DB3323
11215,37.5544839,127.1125188,___,F28116
11710,37.5181359,127.0827025,___,DB3323
11710,37.5181499,127.0680985,___,DB3323
11650,37.5242748,127.0156522,___,16F22D
11470,37.5203961,126.8790431,___,6323DB
11470,37.533543,126.8885492,___,6323DB
11215,37.5368369,127.0828048,___,F28116
11290,37.5886755,127.0062478,___,A66FCB
11710,37.5371588,127.1120288,___,DB3323
11500,37.5855074,126.8191542,___,A816F2
11350,37.670931,127.048234,___,C5F216
11530,37.510161,126.8760115,___,16EDF2
11530,37.5002669,126.8716103,___,16EDF2
11545,37.4773344,126.8763449,___,EA2A0C
11545,37.4743418,126.8782732,___,EA2A0C
11545,37.4640831,126.8869299,___,EA2A0C
11740,37.5311262,127.1377626,___,3616F2
11740,37.5283558,127.1367453,___,3616F2
11740,37.5264551,127.1360288,___,3616F2
11740,37.5239994,127.1350992,___,3616F2
11710,37.5203001,127.1337058,___,DB3323
11710,37.5160528,127.1305493,___,DB3323
11350,37.6643546,127.0577162,___,C5F216
11260,37.6171572,127.0921608,___,16DEF2
11350,37.6171491,127.0737094,___,C5F216
11620,37.4704635,126.9390531,___,E616F2
11740,37.5546524,127.1358785,___,3616F2
11350,37.645625,127.0647744,___,C5F216
11350,37.6378514,127.1071387,___,C5F216
11350,37.676989,127.0551446,___,C5F216
11350,37.6365497,127.0681931,___,C5F216
11350,37.6410244,127.066133,___,C5F216
11320,37.6895174,127.0452513,___,F2B416
11350,37.6358157,127.0676861,___,C5F216
11305,37.6222054,127.0380817,___,F27616
11680,37.4928903,127.070456,___,F7071C
11545,37.463469,126.885841,___,EA2A0C
11350,37.6236885,127.0608961,___,C5F216
11290,37.6117099,127.0583256,___,A66FCB
11440,37.5367527,126.9417035,___,FC00F0
11650,37.5086296,126.9930872,___,16F22D
11710,37.5057107,127.1070861,___,DB3323
11710,37.4998916,127.1123638,___,DB3323
11710,37.4930384,127.1185825,___,DB3323
11710,37.5031593,127.1260739,___,DB3323
11710,37.5172525,127.1319136,___,DB3323
11350,37.6545171,127.0602916,___,C5F216
11710,37.518909,127.089574,___,DB3323
11470,37.5427798,126.8846959,___,6323DB
11410,37.5821531,126.9087379,____,194C67
11410,37.5846908,126.9116585,____,194C67
11380,37.5869458,126.9135219,___,16F277
11290,37.5934062,127.0012341,___,A66FCB
11290,37.5935153,127.0176955,___,A66FCB
11215,37.5655474,127.0867207,___,F28116
11710,37.5108338,127.1113268,___,DB3323
11710,37.5110821,127.0855991,___,DB3323
11710,37.5176828,127.1132981,___,DB3323
11710,37.5155361,127.1073979,___,DB3323
11710,37.5025187,127.1284457,___,DB3323
11710,37.4944685,127.1220675,___,DB3323
11710,37.491716,127.1164194,___,DB3323
11710,37.4918733,127.1170533,___,DB3323
11710,37.4931346,127.1202704,___,DB3323
11710,37.525844,127.1139367,___,DB3323
11710,37.5077615,127.125231,___,DB3323
11500,37.5593667,126.8544044,___,A816F2
11530,37.4927431,126.823656,___,16EDF2
11470,37.5369376,126.8813319,___,6323DB
11710,37.5072198,127.0936647,___,DB3323
11110,37.5553065,127.0104903,___,A65AFF
11470,37.5371715,126.8798546,___,6323DB
11470,37.5371037,126.8801174,___,6323DB
11470,37.5357965,126.8807795,___,6323DB
11470,37.5337954,126.8757259,___,6323DB
11470,37.5302759,126.8750308,___,6323DB
11470,37.5278577,126.8747967,___,6323DB
11470,37.5276877,126.8741346,___,6323DB
11470,37.5282816,126.8724597,___,6323DB
11470,37.5298275,126.8735569,___,6323DB
11740,37.5390478,127.1231411,___,3616F2
11710,37.5248057,127.1116337,___,DB3323
11560,37.5258732,126.8851655,____,1E6CD6
11500,37.5606094,126.8483792,___,A816F2
11500,37.5694551,126.8168297,___,A816F2
11500,37.5610935,126.8554872,___,A816F2
11470,37.5146693,126.8555624,___,6323DB
11350,37.6378169,127.1071576,___,C5F216
11470,37.5301581,126.870789,___,6323DB
11440,37.5651906,126.8799801,___,FC00F0
11440,37.5629681,126.8986319,___,FC00F0
11410,37.5819432,126.9376063,____,194C67
11410,37.5870723,126.9354794,____,194C67
11545,37.4675832,126.8839633,___,EA2A0C
11680,37.5241634,127.0160798,___,F7071C
11710,37.518316,127.1052015,___,DB3323
11710,37.4907154,127.1203137,___,DB3323
11710,37.4936438,127.1434672,___,DB3323
11710,37.4947198,127.1415263,___,DB3323
11710,37.4911604,127.1269297,___,DB3323
11710,37.4888989,127.129895,___,DB3323
11560,37.5213079,126.9242436,____,1E6CD6
11560,37.5344524,126.8923659,____,1E6CD6
11560,37.5188626,126.8952305,____,1E6CD6
11500,37.5695603,126.8416914,___,A816F2
11500,37.5672147,126.8511731,___,A816F2
11500,37.570235,126.8448804,___,A816F2
11500,37.5628754,126.8419547,___,A816F2
11500,37.5679561,126.8420974,___,A816F2
11500,37.5594224,126.8579256,___,A816F2
11710,37.505738,127.1085076,___,DB3323
11650,37.4962881,126.9881073,___,16F22D
11710,37.5010798,127.1270936,___,DB3323
11500,37.5809237,126.8138491,___,A816F2
11500,37.5642818,126.811285,___,A816F2
11500,37.5691805,126.8168409,___,A816F2
11500,37.5668664,126.8164008,___,A816F2
11500,37.539985,126.8415281,___,A816F2
11500,37.5423235,126.8417005,___,A816F2
11470,37.5464616,126.8751214,___,6323DB
11500,37.5608909,126.8596451,___,A816F2
11500,37.557338,126.8624537,___,A816F2
11410,37.5835881,126.9105643,____,194C67
11710,37.5066163,127.1199564,___,DB3323
11710,37.5026832,127.1273679,___,DB3323
11500,37.5582902,126.8606379,___,A816F2
11215,37.5293029,127.0702352,___,F28116
11710,37.5003238,127.13954,___,DB3323
11260,37.6156575,127.0729769,___,16DEF2
11260,37.6054632,127.072982,___,16DEF2
11560,37.5204162,126.8813625,____,1E6CD6
11650,37.5183476,127.0084854,___,16F22D
11680,37.5261081,127.0171545,___,F7071C
11680,37.5272906,127.0196973,___,F7071C
11470,37.5394865,126.8863469,___,6323DB
11560,37.5272347,126.9255349,____,1E6CD6
11560,37.5257754,126.9204905,____,1E6CD6
11350,37.6192998,127.0796941,___,C5F216
11440,37.5642504,126.879931,___,FC00F0
11215,37.5672335,127.0778374,___,F28116
11215,37.5489448,127.1108944,___,F28116
11545,37.4592623,126.8892858,___,EA2A0C
11260,37.5997004,127.0800267,___,16DEF2
11470,37.5307062,126.8761178,___,6323DB
11560,37.5445648,126.8864908,____,1E6CD6
11650,37.5057311,126.9846013,___,16F22D
11710,37.5185255,127.0743822,___,DB3323
11710,37.5224109,127.0989565,___,DB3323
11215,37.5408863,127.0712563,___,F28116
11215,37.5273259,127.0867645,___,F28116
11740,37.5460154,127.1203803,___,3616F2
11500,37.5838819,126.8222753,___,A816F2
11545,37.4517085,126.895241,___,EA2A0C
11710,37.520465,127.1352949,___,DB3323
11740,37.5427164,127.1201082,___,3616F2
11410,37.5835881,126.9105643,____,194C67
11530,37.514304,126.8794415,___,16EDF2
11320,37.6810469,127.0457583,___,F2B416
11710,37.5364104,127.1224671,___,DB3323
11290,37.6105615,127.056791,___,A66FCB
11290,37.6132725,127.0617237,___,A66FCB
11260,37.6104121,127.0779603,___,16DEF2
11260,37.5950684,127.0757379,___,16DEF2
11260,37.5947765,127.0745387,___,16DEF2
11260,37.6043614,127.07911,___,16DEF2
11710,37.5134952,127.1141185,___,DB3323
11710,37.5107723,127.0859566,___,DB3323
11710,37.5084807,127.087688,___,DB3323
11710,37.5063465,127.1206129,___,DB3323
11260,37.6183737,127.0804541,___,16DEF2
11215,37.5663253,127.0773109,___,F28116
11710,37.5136526,127.1345328,___,DB3323
11350,37.6457559,127.0565436,___,C5F216
11260,37.5730484,127.0795139,___,16DEF2
11740,37.5415037,127.1176472,___,3616F2
11650,37.4732695,127.0363282,___,16F22D
11650,37.4731197,127.0356211,___,16F22D
11650,37.4729788,127.0349558,___,16F22D
11710,37.519138,127.0925035,___,DB3323
11740,37.5193416,127.1392278,___,3616F2
11710,37.5092326,127.1261436,___,DB3323
11650,37.471814,127.0327741,___,16F22D
11650,37.472888,127.0329835,___,16F22D
11650,37.4735841,127.0346162,___,16F22D
11650,37.4744688,127.0377169,___,16F22D
11650,37.4763186,127.0406293,___,16F22D
11650,37.4786815,127.0427076,___,16F22D
11680,37.4880972,127.0566092,___,F7071C
11680,37.4892365,127.0592654,___,F7071C
11680,37.4899309,127.0629457,___,F7071C
11680,37.4901658,127.064004,___,F7071C
11680,37.4906732,127.0665007,___,F7071C
11680,37.4937798,127.0714885,___,F7071C
11680,37.4941913,127.0715139,___,F7071C
11440,37.5664665,126.8994924,___,FC00F0
11440,37.5673749,126.8999462,___,FC00F0
11410,37.58227,126.9082935,____,194C67
11410,37.5860093,126.9122326,____,194C67
11380,37.5900519,126.9135694,___,16F277
11380,37.5921645,126.9141566,___,16F277
11380,37.5926004,126.9142917,___,16F277
11410,37.586675,126.9350455,____,194C67
11545,37.4609266,126.8878611,___,EA2A0C
11740,37.55075,127.1222884,___,3616F2
11740,37.5504637,127.1217296,___,3616F2
11740,37.5448592,127.1196402,___,3616F2
11545,37.4556263,126.8925117,___,EA2A0C
11710,37.4888797,127.1081813,___,DB3323
11710,37.4769159,127.1311003,___,DB3323
11650,37.4793564,127.0437514,___,16F22D
11680,37.518385,127.0673244,___,F7071C
11500,37.546932,126.8362047,___,A816F2
11710,37.4984175,127.1130148,___,DB3323
11470,37.5254181,126.8715862,___,6323DB
11650,37.4662682,127.0383207,___,16F22D
11680,37.4795273,127.0443582,___,F7071C
11680,37.4813145,127.046559,___,F7071C
11680,37.4823099,127.0482775,___,F7071C
11680,37.4885108,127.05904,___,F7071C
11680,37.4898029,127.0659908,___,F7071C
11680,37.4979535,127.0740929,___,F7071C
11680,37.4975514,127.0741614,___,F7071C
11710,37.5014101,127.1380797,___,DB3323
11710,37.4831653,127.1135592,___,DB3323
11410,37.5753459,126.9267266,____,194C67
11410,37.5744588,126.9254083,____,194C67
11260,37.6155077,127.0734034,___,16DEF2
11560,37.5177569,126.8817902,____,1E6CD6
11560,37.5202846,126.8814482,____,1E6CD6
11710,37.5232622,127.1136657,___,DB3323
11710,37.5231624,127.1072865,___,DB3323
11710,37.5231117,127.1048032,___,DB3323
11710,37.5233891,127.1015903,___,DB3323
11215,37.5483087,127.1100687,___,F28116
11215,37.5373399,127.1000742,___,F28116
11560,37.5260944,126.9339803,____,1E6CD6
11350,37.6736547,127.0497858,___,C5F216
11350,37.6532532,127.0546544,___,C5F216
11350,37.6249955,127.0704518,___,C5F216
11560,37.5234155,126.9376014,____,1E6CD6
11440,37.5458421,126.9118902,___,FC00F0
11680,37.4886865,127.0603183,___,F7071C
11380,37.5892466,126.9138902,___,16F277
11260,37.6179446,127.078887,___,16DEF2
11260,37.6168675,127.0759351,___,16DEF2
11260,37.585907,127.0747271,___,16DEF2
11260,37.577516,127.079286,___,16DEF2
11215,37.5678997,127.0781189,___,F28116
11215,37.5643539,127.0762695,___,F28116
11560,37.5387464,126.8895192,____,1E6CD6
11560,37.5402265,126.8888654,____,1E6CD6
11560,37.5456598,126.8862837,____,1E6CD6
11560,37.5476584,126.8825295,____,1E6CD6
11560,37.5480923,126.8816728,____,1E6CD6
11710,37.5141986,127.1342997,___,DB3323
11215,37.5279638,127.0890301,___,F28116
11650,37.468879,127.0292802,___,16F22D
11650,37.4706152,127.0306177,___,16F22D
11680,37.4858915,127.0527877,___,F7071C
11680,37.4869492,127.0546491,___,F7071C
11440,37.5747627,126.9006565,___,FC00F0
11410,37.5772858,126.9030704,____,194C67
11410,37.5722353,126.9218586,____,194C67
11320,37.6620127,127.0507954,___,F2B416
11305,37.643353,127.0295468,___,F27616
11650,37.4669408,127.0383155,___,16F22D
11320,37.6800115,127.0491396,___,F2B416
11650,37.4667832,127.0296782,___,16F22D
11680,37.4931862,127.0719975,___,F7071C
11560,37.5302066,126.889098,____,1E6CD6
11560,37.5283664,126.9309257,____,1E6CD6
11470,37.5222455,126.8786167,___,6323DB
11680,37.490497,127.0684466,___,F7071C
11410,37.577049,126.9033891,____,194C67
11710,37.5232139,127.1104017,___,DB3323
11680,37.4803003,127.0439793,___,F7071C
11440,37.5387068,126.9407963,___,FC00F0
11530,37.4996726,126.8694242,___,16EDF2
11710,37.5140491,127.123115,___,DB3323
11440,37.5645472,126.9069334,___,FC00F0
11470,37.5317224,126.8876528,___,6323DB
11740,37.5520117,127.1223413,___,3616F2
11590,37.5057194,126.9799872,___,34EA0C
11650,37.467598,127.0290505,___,16F22D
11710,37.5237325,127.1072418,___,DB3323
11560,37.5185497,126.8797761,____,1E6CD6
11710,37.5009449,127.1387274,___,DB3323
11650,37.4727647,127.0376685,___,16F22D
11650,37.4675639,127.0383863,___,16F22D
11440,37.5713307,126.9000197,___,FC00F0
11545,37.4671793,126.8834957,___,EA2A0C
11350,37.6200575,127.0543023,___,C5F216
11350,37.6738469,127.0492501,___,C5F216
11410,37.5795219,126.9351106,____,194C67
11380,37.5944561,126.9150606,___,16F277
11410,37.5824115,126.9087434,____,194C67
11650,37.4554227,127.0143943,___,16F22D
11710,37.5240267,127.1015783,___,DB3323
11470,37.5334178,126.8884833,___,6323DB
11680,37.5334461,127.034116,___,F7071C
11710,37.5238045,127.1172137,___,DB3323
11710,37.5205524,127.1286063,___,DB3323
11410,37.5681811,126.9174149,____,194C67
11410,37.5685716,126.9174569,____,194C67
11410,37.5681318,126.9165996,____,194C67
11290,37.6134232,127.0701027,___,A66FCB
11650,37.4728062,127.0343427,___,16F22D
11680,37.4912179,127.0681567,___,F7071C
11410,37.5772444,126.9292762,____,194C67
11470,37.5126681,126.8759426,___,6323DB
11470,37.5152303,126.8775991,___,6323DB
11470,37.5168462,126.8777428,___,6323DB
11470,37.5174975,126.8778167,___,6323DB
11470,37.5203108,126.8783931,___,6323DB
11470,37.5271664,126.8796511,___,6323DB
11470,37.5428229,126.8847642,___,6323DB
11440,37.5557904,126.8937213,___,FC00F0
11440,37.5469956,126.906233,___,FC00F0
11650,37.5104676,126.9983647,___,16F22D
11650,37.4555895,127.0145719,___,16F22D
11680,37.4897163,127.0616256,___,F7071C
11680,37.4938137,127.0711696,___,F7071C
11560,37.5227942,126.8810054,____,1E6CD6
11320,37.6442418,127.0292488,___,F2B416
11440,37.5745752,126.8644589,___,FC00F0
11560,37.5202715,126.8820922,____,1E6CD6
11560,37.5354572,126.8919057,____,1E6CD6
11650,37.5057055,126.9809676,___,16F22D
11710,37.5200585,127.0952027,___,DB3323
11560,37.5392202,126.9007674,____,1E6CD6
11560,37.5371365,126.9043539,____,1E6CD6
11650,37.4760559,127.0413271,___,16F22D
11650,37.4774705,127.0425248,___,16F22D
11650,37.4783784,127.0433166,___,16F22D
11680,37.4847022,127.0523084,___,F7071C
11680,37.4870863,127.0563954,___,F7071C
11680,37.4882253,127.058315,___,F7071C
11680,37.4887785,127.060951,___,F7071C
11680,37.4892052,127.0631434,___,F7071C
11710,37.505399,127.1369296,___,DB3323
11710,37.5043046,127.1370243,___,DB3323
11710,37.5025014,127.1370763,___,DB3323
11710,37.476642,127.1224065,___,DB3323
11680,37.4929199,127.1009277,___,F7071C
11440,37.5745042,126.9010124,___,FC00F0
11410,37.5824237,126.9090543,____,194C67
11410,37.5856334,126.9124904,____,194C67
11380,37.5883681,126.9137331,___,16F277
11380,37.5911799,126.9143645,___,16F277
11380,37.5954762,126.9155688,___,16F277
11380,37.5967204,126.9157568,___,16F277
11710,37.5203851,127.1337416,___,DB3323
11560,37.5298824,126.9282706,____,1E6CD6
11560,37.5227273,126.9385508,____,1E6CD6
11650,37.4790597,127.0439411,___,16F22D
11410,37.5833459,126.9368533,____,194C67
11440,37.561178,126.8873482,___,FC00F0
11320,37.6806795,127.0474107,___,F2B416
11710,37.5148911,127.1339142,___,DB3323
11410,37.5775486,126.930853,____,194C67
11410,37.5866673,126.9356045,____,194C67
11710,37.5176346,127.1298001,___,DB3323
11215,37.5459491,127.1088444,___,F28116
11710,37.5232779,127.114821,___,DB3323
11680,37.4896748,127.0654065,___,F7071C
11680,37.507282,127.0681572,___,F7071C
11380,37.5906463,126.9142474,___,16F277
11410,37.5730978,126.9236197,____,194C67
11410,37.5734483,126.9236971,____,194C67
11410,37.5764949,126.9288684,____,194C67
11650,37.4709084,127.0317937,___,16F22D
11680,37.4829504,127.0479322,___,F7071C
11545,37.457664,126.8899713,___,EA2A0C
11545,37.4587363,126.889244,___,EA2A0C
11545,37.4605871,126.887882,___,EA2A0C
11260,37.5725777,127.0795672,___,16DEF2
11560,37.5168261,126.8818383,____,1E6CD6
11410,37.5769524,126.9287038,____,194C67
11410,37.5758566,126.9267277,____,194C67
11410,37.5705074,126.9194913,____,194C67
11440,37.5663885,126.9137398,___,FC00F0
11320,37.6841276,127.0517899,___,F2B416
11320,37.6817977,127.0510127,___,F2B416
11440,37.5568082,126.8944506,___,FC00F0
11440,37.5569926,126.8940429,___,FC00F0
11440,37.5386093,126.9413329,___,FC00F0
